,stock_1,stock_2,stock_1_weight,stock_2_weight,portfolio_return,portfolio_risk
0,ge,pg,0.45,0.55,0.02234,127.97741
0,ge,pg,0.46,0.54,0.0223,122.25893
0,ge,pg,0.47000000000000003,0.53,0.02225,116.69872
0,ge,pg,0.48,0.52,0.02221,111.2968
0,ge,pg,0.49,0.51,0.02217,106.05315
0,ge,pg,0.5,0.5,0.02212,100.96777
0,ge,pg,0.51,0.49,0.02208,96.04068
0,ge,pg,0.52,0.48,0.02203,91.27186
0,ge,pg,0.53,0.47,0.02199,86.66132
0,ge,pg,0.54,0.45999999999999996,0.02195,82.20906
0,ge,pg,0.55,0.44999999999999996,0.0219,77.91508
0,ge,pg,0.56,0.43999999999999995,0.02186,73.77937
0,ge,pg,0.5700000000000001,0.42999999999999994,0.02182,69.80194
0,ge,pg,0.58,0.42000000000000004,0.02177,65.98279
0,ge,pg,0.59,0.41000000000000003,0.02173,62.32192
0,ge,pg,0.6,0.4,0.02168,58.81932
0,ge,pg,0.61,0.39,0.02164,55.475
0,ge,pg,0.62,0.38,0.0216,52.28896
0,ge,pg,0.63,0.37,0.02155,49.26119
0,ge,pg,0.64,0.36,0.02151,46.39171
0,ge,pg,0.65,0.35,0.02146,43.6805
0,ge,pg,0.66,0.33999999999999997,0.02142,41.12757
0,ge,pg,0.67,0.32999999999999996,0.02138,38.73291
0,ge,pg,0.68,0.31999999999999995,0.02133,36.49654
0,ge,pg,0.6900000000000001,0.30999999999999994,0.02129,34.41844
0,ge,pg,0.7000000000000001,0.29999999999999993,0.02124,32.49861
0,ge,pg,0.71,0.29000000000000004,0.0212,30.73707
0,ge,pg,0.72,0.28,0.02116,29.1338
0,ge,pg,0.73,0.27,0.02111,27.68881
0,ge,pg,0.74,0.26,0.02107,26.4021
0,ge,pg,0.75,0.25,0.02102,25.27367
0,ge,pg,0.76,0.24,0.02098,24.30351
0,ge,pg,0.77,0.22999999999999998,0.02094,23.49163
0,ge,pg,0.78,0.21999999999999997,0.02089,22.83803
0,ge,pg,0.79,0.20999999999999996,0.02085,22.34271
0,ge,pg,0.8,0.19999999999999996,0.0208,22.00566
0,ge,pg,0.81,0.18999999999999995,0.02076,21.82689
0,ge,pg,0.8200000000000001,0.17999999999999994,0.02072,21.8064
0,ge,pg,0.8300000000000001,0.16999999999999993,0.02067,21.94419
0,ge,pg,0.84,0.16000000000000003,0.02063,22.24025
0,ge,pg,0.85,0.15000000000000002,0.02059,22.69459
0,ge,pg,0.86,0.14,0.02054,23.30721
0,ge,pg,0.87,0.13,0.0205,24.07811
0,ge,pg,0.88,0.12,0.02045,25.00728
0,ge,pg,0.89,0.10999999999999999,0.02041,26.09473
0,ge,pg,0.9,0.09999999999999998,0.02037,27.34046
0,ge,pg,0.91,0.08999999999999997,0.02032,28.74446
0,ge,pg,0.92,0.07999999999999996,0.02028,30.30675
0,ge,pg,0.93,0.06999999999999995,0.02023,32.02731
0,ge,pg,0.9400000000000001,0.05999999999999994,0.02019,33.90615
0,ge,pg,0.9500000000000001,0.04999999999999993,0.02015,35.94326
0,ge,pg,0.96,0.040000000000000036,0.0201,38.13866
0,ge,pg,0.97,0.030000000000000027,0.02006,40.49233
0,ge,pg,0.98,0.020000000000000018,0.02001,43.00428
0,ge,pg,0.99,0.010000000000000009,0.01997,45.6745
0,ge,pg,1.0,0.0,0.01993,48.50301
0,ge,rio,0.0,1.0,0.02356,266.48724
0,ge,rio,0.01,0.99,0.02352,259.89033
0,ge,rio,0.02,0.98,0.02348,253.38265
0,ge,rio,0.03,0.97,0.02345,246.96421
0,ge,rio,0.04,0.96,0.02341,240.635
0,ge,rio,0.05,0.95,0.02337,234.39503
0,ge,rio,0.06,0.94,0.02334,228.24429
0,ge,rio,0.07,0.9299999999999999,0.0233,222.18278
0,ge,rio,0.08,0.92,0.02326,216.21051
0,ge,rio,0.09,0.91,0.02323,210.32747
0,ge,rio,0.1,0.9,0.02319,204.53366
0,ge,rio,0.11,0.89,0.02316,198.82909
0,ge,rio,0.12,0.88,0.02312,193.21375
0,ge,rio,0.13,0.87,0.02308,187.68764
0,ge,rio,0.14,0.86,0.02305,182.25077
0,ge,rio,0.15,0.85,0.02301,176.90313
0,ge,rio,0.16,0.84,0.02297,171.64473
0,ge,rio,0.17,0.83,0.02294,166.47556
0,ge,rio,0.18,0.8200000000000001,0.0229,161.39562
0,ge,rio,0.19,0.81,0.02287,156.40492
0,ge,rio,0.2,0.8,0.02283,151.50345
0,ge,rio,0.21,0.79,0.02279,146.69121
0,ge,rio,0.22,0.78,0.02276,141.96821
0,ge,rio,0.23,0.77,0.02272,137.33444
0,ge,rio,0.24,0.76,0.02268,132.78991
0,ge,rio,0.25,0.75,0.02265,128.33461
0,ge,rio,0.26,0.74,0.02261,123.96854
0,ge,rio,0.27,0.73,0.02258,119.6917
0,ge,rio,0.28,0.72,0.02254,115.5041
0,ge,rio,0.29,0.71,0.0225,111.40574
0,ge,rio,0.3,0.7,0.02247,107.39661
0,ge,rio,0.31,0.69,0.02243,103.47671
0,ge,rio,0.32,0.6799999999999999,0.02239,99.64604
0,ge,rio,0.33,0.6699999999999999,0.02236,95.90461
0,ge,rio,0.34,0.6599999999999999,0.02232,92.25241
0,ge,rio,0.35000000000000003,0.6499999999999999,0.02228,88.68945
0,ge,rio,0.36,0.64,0.02225,85.21572
0,ge,rio,0.37,0.63,0.02221,81.83122
0,ge,rio,0.38,0.62,0.02218,78.53596
0,ge,rio,0.39,0.61,0.02214,75.32993
0,ge,rio,0.4,0.6,0.0221,72.21313
0,ge,rio,0.41000000000000003,0.59,0.02207,69.18557
0,ge,rio,0.42,0.5800000000000001,0.02203,66.24724
0,ge,rio,0.43,0.5700000000000001,0.02199,63.39814
0,ge,rio,0.44,0.56,0.02196,60.63828
0,ge,rio,0.45,0.55,0.02192,57.96766
0,ge,rio,0.46,0.54,0.02189,55.38626
0,ge,rio,0.47000000000000003,0.53,0.02185,52.8941
0,ge,rio,0.48,0.52,0.02181,50.49117
0,ge,rio,0.49,0.51,0.02178,48.17748
0,ge,rio,0.5,0.5,0.02174,45.95302
0,ge,rio,0.51,0.49,0.0217,43.8178
0,ge,rio,0.52,0.48,0.02167,41.77181
0,ge,rio,0.53,0.47,0.02163,39.81505
0,ge,rio,0.54,0.45999999999999996,0.0216,37.94752
0,ge,rio,0.55,0.44999999999999996,0.02156,36.16923
0,ge,rio,0.56,0.43999999999999995,0.02152,34.48017
0,ge,rio,0.5700000000000001,0.42999999999999994,0.02149,32.88035
0,ge,rio,0.58,0.42000000000000004,0.02145,31.36976
0,ge,rio,0.59,0.41000000000000003,0.02141,29.94841
0,ge,rio,0.6,0.4,0.02138,28.61628
0,ge,rio,0.61,0.39,0.02134,27.37339
0,ge,rio,0.62,0.38,0.02131,26.21974
0,ge,rio,0.63,0.37,0.02127,25.15532
0,ge,rio,0.64,0.36,0.02123,24.18013
0,ge,rio,0.65,0.35,0.0212,23.29418
0,ge,rio,0.66,0.33999999999999997,0.02116,22.49746
0,ge,rio,0.67,0.32999999999999996,0.02112,21.78997
0,ge,rio,0.68,0.31999999999999995,0.02109,21.17172
0,ge,rio,0.6900000000000001,0.30999999999999994,0.02105,20.6427
0,ge,rio,0.7000000000000001,0.29999999999999993,0.02101,20.20291
0,ge,rio,0.71,0.29000000000000004,0.02098,19.85236
0,ge,rio,0.72,0.28,0.02094,19.59104
0,ge,rio,0.73,0.27,0.02091,19.41896
0,ge,rio,0.74,0.26,0.02087,19.33611
0,ge,rio,0.75,0.25,0.02083,19.34249
0,ge,rio,0.76,0.24,0.0208,19.43811
0,ge,rio,0.77,0.22999999999999998,0.02076,19.62296
0,ge,rio,0.78,0.21999999999999997,0.02072,19.89704
0,ge,rio,0.79,0.20999999999999996,0.02069,20.26036
0,ge,rio,0.8,0.19999999999999996,0.02065,20.71291
0,ge,rio,0.81,0.18999999999999995,0.02062,21.25469
0,ge,rio,0.8200000000000001,0.17999999999999994,0.02058,21.88571
0,ge,rio,0.8300000000000001,0.16999999999999993,0.02054,22.60597
0,ge,rio,0.84,0.16000000000000003,0.02051,23.41545
0,ge,rio,0.85,0.15000000000000002,0.02047,24.31417
0,ge,rio,0.86,0.14,0.02043,25.30212
0,ge,rio,0.87,0.13,0.0204,26.37931
0,ge,rio,0.88,0.12,0.02036,27.54573
0,ge,rio,0.89,0.10999999999999999,0.02033,28.80139
0,ge,rio,0.9,0.09999999999999998,0.02029,30.14627
0,ge,rio,0.91,0.08999999999999997,0.02025,31.5804
0,ge,rio,0.92,0.07999999999999996,0.02022,33.10375
0,ge,rio,0.93,0.06999999999999995,0.02018,34.71634
0,ge,rio,0.9400000000000001,0.05999999999999994,0.02014,36.41816
0,ge,rio,0.9500000000000001,0.04999999999999993,0.02011,38.20922
0,ge,rio,0.96,0.040000000000000036,0.02007,40.08951
0,ge,rio,0.97,0.030000000000000027,0.02003,42.05903
0,ge,rio,0.98,0.020000000000000018,0.02,44.11779
0,ge,rio,0.99,0.010000000000000009,0.01996,46.26578
0,ge,rio,1.0,0.0,0.01993,48.50301
0,ge,ugi,0.0,1.0,0.02049,39.12735
0,ge,ugi,0.01,0.99,0.02049,38.43905
0,ge,ugi,0.02,0.98,0.02048,37.76655
0,ge,ugi,0.03,0.97,0.02047,37.10985
0,ge,ugi,0.04,0.96,0.02047,36.46895
0,ge,ugi,0.05,0.95,0.02046,35.84384
0,ge,ugi,0.06,0.94,0.02046,35.23454
0,ge,ugi,0.07,0.9299999999999999,0.02045,34.64103
0,ge,ugi,0.08,0.92,0.02045,34.06333
0,ge,ugi,0.09,0.91,0.02044,33.50142
0,ge,ugi,0.1,0.9,0.02044,32.95531
0,ge,ugi,0.11,0.89,0.02043,32.425
0,ge,ugi,0.12,0.88,0.02042,31.91049
0,ge,ugi,0.13,0.87,0.02042,31.41178
0,ge,ugi,0.14,0.86,0.02041,30.92887
0,ge,ugi,0.15,0.85,0.02041,30.46176
0,ge,ugi,0.16,0.84,0.0204,30.01045
0,ge,ugi,0.17,0.83,0.0204,29.57493
0,ge,ugi,0.18,0.8200000000000001,0.02039,29.15522
0,ge,ugi,0.19,0.81,0.02038,28.7513
0,ge,ugi,0.2,0.8,0.02038,28.36318
0,ge,ugi,0.21,0.79,0.02037,27.99087
0,ge,ugi,0.22,0.78,0.02037,27.63435
0,ge,ugi,0.23,0.77,0.02036,27.29363
0,ge,ugi,0.24,0.76,0.02036,26.96871
0,ge,ugi,0.25,0.75,0.02035,26.65959
0,ge,ugi,0.26,0.74,0.02034,26.36627
0,ge,ugi,0.27,0.73,0.02034,26.08874
0,ge,ugi,0.28,0.72,0.02033,25.82702
0,ge,ugi,0.29,0.71,0.02033,25.58109
0,ge,ugi,0.3,0.7,0.02032,25.35097
0,ge,ugi,0.31,0.69,0.02032,25.13664
0,ge,ugi,0.32,0.6799999999999999,0.02031,24.93812
0,ge,ugi,0.33,0.6699999999999999,0.02031,24.75539
0,ge,ugi,0.34,0.6599999999999999,0.0203,24.58846
0,ge,ugi,0.35000000000000003,0.6499999999999999,0.02029,24.43733
0,ge,ugi,0.36,0.64,0.02029,24.302
0,ge,ugi,0.37,0.63,0.02028,24.18247
0,ge,ugi,0.38,0.62,0.02028,24.07873
0,ge,ugi,0.39,0.61,0.02027,23.9908
0,ge,ugi,0.4,0.6,0.02027,23.91867
0,ge,ugi,0.41000000000000003,0.59,0.02026,23.86233
0,ge,ugi,0.42,0.5800000000000001,0.02025,23.8218
0,ge,ugi,0.43,0.5700000000000001,0.02025,23.79706
0,ge,ugi,0.44,0.56,0.02024,23.78812
0,ge,ugi,0.45,0.55,0.02024,23.79498
0,ge,ugi,0.46,0.54,0.02023,23.81764
0,ge,ugi,0.47000000000000003,0.53,0.02023,23.8561
0,ge,ugi,0.48,0.52,0.02022,23.91036
0,ge,ugi,0.49,0.51,0.02021,23.98042
0,ge,ugi,0.5,0.5,0.02021,24.06628
0,ge,ugi,0.51,0.49,0.0202,24.16793
0,ge,ugi,0.52,0.48,0.0202,24.28539
0,ge,ugi,0.53,0.47,0.02019,24.41864
0,ge,ugi,0.54,0.45999999999999996,0.02019,24.5677
0,ge,ugi,0.55,0.44999999999999996,0.02018,24.73255
0,ge,ugi,0.56,0.43999999999999995,0.02017,24.9132
0,ge,ugi,0.5700000000000001,0.42999999999999994,0.02017,25.10965
0,ge,ugi,0.58,0.42000000000000004,0.02016,25.3219
0,ge,ugi,0.59,0.41000000000000003,0.02016,25.54995
0,ge,ugi,0.6,0.4,0.02015,25.7938
0,ge,ugi,0.61,0.39,0.02015,26.05345
0,ge,ugi,0.62,0.38,0.02014,26.32889
0,ge,ugi,0.63,0.37,0.02014,26.62014
0,ge,ugi,0.64,0.36,0.02013,26.92718
0,ge,ugi,0.65,0.35,0.02012,27.25003
0,ge,ugi,0.66,0.33999999999999997,0.02012,27.58867
0,ge,ugi,0.67,0.32999999999999996,0.02011,27.94311
0,ge,ugi,0.68,0.31999999999999995,0.02011,28.31335
0,ge,ugi,0.6900000000000001,0.30999999999999994,0.0201,28.69939
0,ge,ugi,0.7000000000000001,0.29999999999999993,0.0201,29.10123
0,ge,ugi,0.71,0.29000000000000004,0.02009,29.51887
0,ge,ugi,0.72,0.28,0.02008,29.95231
0,ge,ugi,0.73,0.27,0.02008,30.40155
0,ge,ugi,0.74,0.26,0.02007,30.86658
0,ge,ugi,0.75,0.25,0.02007,31.34742
0,ge,ugi,0.76,0.24,0.02006,31.84405
0,ge,ugi,0.77,0.22999999999999998,0.02006,32.35648
0,ge,ugi,0.78,0.21999999999999997,0.02005,32.88472
0,ge,ugi,0.79,0.20999999999999996,0.02004,33.42875
0,ge,ugi,0.8,0.19999999999999996,0.02004,33.98858
0,ge,ugi,0.81,0.18999999999999995,0.02003,34.56421
0,ge,ugi,0.8200000000000001,0.17999999999999994,0.02003,35.15564
0,ge,ugi,0.8300000000000001,0.16999999999999993,0.02002,35.76287
0,ge,ugi,0.84,0.16000000000000003,0.02002,36.38589
0,ge,ugi,0.85,0.15000000000000002,0.02001,37.02472
0,ge,ugi,0.86,0.14,0.02001,37.67934
0,ge,ugi,0.87,0.13,0.02,38.34977
0,ge,ugi,0.88,0.12,0.01999,39.03599
0,ge,ugi,0.89,0.10999999999999999,0.01999,39.73802
0,ge,ugi,0.9,0.09999999999999998,0.01998,40.45584
0,ge,ugi,0.91,0.08999999999999997,0.01998,41.18946
0,ge,ugi,0.92,0.07999999999999996,0.01997,41.93888
0,ge,ugi,0.93,0.06999999999999995,0.01997,42.7041
0,ge,ugi,0.9400000000000001,0.05999999999999994,0.01996,43.48512
0,ge,ugi,0.9500000000000001,0.04999999999999993,0.01995,44.28193
0,ge,ugi,0.96,0.040000000000000036,0.01995,45.09455
0,ge,ugi,0.97,0.030000000000000027,0.01994,45.92297
0,ge,ugi,0.98,0.020000000000000018,0.01994,46.76718
0,ge,ugi,0.99,0.010000000000000009,0.01993,47.62719
0,ge,ugi,1.0,0.0,0.01993,48.50301
0,gs,pfe,0.0,1.0,0.02121,17.03113
0,gs,pfe,0.01,0.99,0.02127,18.34732
0,gs,pfe,0.02,0.98,0.02133,20.09608
0,gs,pfe,0.03,0.97,0.02139,22.27743
0,gs,pfe,0.04,0.96,0.02145,24.89137
0,gs,pfe,0.05,0.95,0.02151,27.93788
0,gs,pfe,0.06,0.94,0.02157,31.41698
0,gs,pfe,0.07,0.9299999999999999,0.02163,35.32867
0,gs,pfe,0.08,0.92,0.02169,39.67293
0,gs,pfe,0.09,0.91,0.02175,44.44978
0,gs,pfe,0.1,0.9,0.0218,49.65921
0,gs,pfe,0.11,0.89,0.02186,55.30123
0,gs,pfe,0.12,0.88,0.02192,61.37583
0,gs,pfe,0.13,0.87,0.02198,67.88301
0,gs,pfe,0.14,0.86,0.02204,74.82278
0,gs,pfe,0.15,0.85,0.0221,82.19512
0,gs,pfe,0.16,0.84,0.02216,90.00006
0,gs,pfe,0.17,0.83,0.02222,98.23757
0,gs,pfe,0.18,0.8200000000000001,0.02228,106.90767
0,gs,pfe,0.19,0.81,0.02234,116.01035
0,gs,pfe,0.2,0.8,0.0224,125.54562
0,gs,pfe,0.21,0.79,0.02246,135.51346
0,gs,pfe,0.22,0.78,0.02252,145.9139
0,gs,pfe,0.23,0.77,0.02258,156.74691
0,gs,pfe,0.24,0.76,0.02264,168.01251
0,gs,pfe,0.25,0.75,0.0227,179.71069
0,gs,pfe,0.26,0.74,0.02276,191.84145
0,gs,pfe,0.27,0.73,0.02282,204.4048
0,gs,pfe,0.28,0.72,0.02288,217.40073
0,gs,pfe,0.29,0.71,0.02294,230.82925
0,gs,pfe,0.3,0.7,0.02299,244.69034
0,gs,pfe,0.31,0.69,0.02305,258.98402
0,gs,pfe,0.32,0.6799999999999999,0.02311,273.71029
0,gs,pfe,0.33,0.6699999999999999,0.02317,288.86913
0,gs,pfe,0.34,0.6599999999999999,0.02323,304.46056
0,gs,pfe,0.35000000000000003,0.6499999999999999,0.02329,320.48458
0,gs,pfe,0.36,0.64,0.02335,336.94117
0,gs,pfe,0.37,0.63,0.02341,353.83035
0,gs,pfe,0.38,0.62,0.02347,371.15211
0,gs,pfe,0.39,0.61,0.02353,388.90646
0,gs,pfe,0.4,0.6,0.02359,407.09339
0,gs,pfe,0.41000000000000003,0.59,0.02365,425.7129
0,gs,pfe,0.42,0.5800000000000001,0.02371,444.765
0,gs,pfe,0.43,0.5700000000000001,0.02377,464.24968
0,gs,pfe,0.44,0.56,0.02383,484.16694
0,gs,pfe,0.45,0.55,0.02389,504.51679
0,gs,pfe,0.46,0.54,0.02395,525.29921
0,gs,pfe,0.47000000000000003,0.53,0.02401,546.51423
0,gs,pfe,0.48,0.52,0.02407,568.16182
0,gs,pfe,0.49,0.51,0.02413,590.242
0,gs,pfe,0.5,0.5,0.02418,612.75476
0,gs,pfe,0.51,0.49,0.02424,635.70011
0,gs,pfe,0.52,0.48,0.0243,659.07803
0,gs,pfe,0.53,0.47,0.02436,682.88854
0,gs,pfe,0.54,0.45999999999999996,0.02442,707.13164
0,gs,pfe,0.55,0.44999999999999996,0.02448,731.80732
0,gs,pfe,0.56,0.43999999999999995,0.02454,756.91558
0,gs,pfe,0.5700000000000001,0.42999999999999994,0.0246,782.45642
0,gs,pfe,0.58,0.42000000000000004,0.02466,808.42985
0,gs,pfe,0.59,0.41000000000000003,0.02472,834.83586
0,gs,pfe,0.6,0.4,0.02478,861.67445
0,gs,pfe,0.61,0.39,0.02484,888.94563
0,gs,pfe,0.62,0.38,0.0249,916.64939
0,gs,pfe,0.63,0.37,0.02496,944.78573
0,gs,pfe,0.64,0.36,0.02502,973.35466
0,gs,pfe,0.65,0.35,0.02508,1002.35617
0,gs,pfe,0.66,0.33999999999999997,0.02514,1031.79026
0,gs,pfe,0.67,0.32999999999999996,0.0252,1061.65694
0,gs,pfe,0.68,0.31999999999999995,0.02526,1091.9562
0,gs,pfe,0.6900000000000001,0.30999999999999994,0.02532,1122.68804
0,gs,pfe,0.7000000000000001,0.29999999999999993,0.02537,1153.85247
0,gs,pfe,0.71,0.29000000000000004,0.02543,1185.44948
0,gs,pfe,0.72,0.28,0.02549,1217.47907
0,gs,pfe,0.73,0.27,0.02555,1249.94124
0,gs,pfe,0.74,0.26,0.02561,1282.836
0,gs,pfe,0.75,0.25,0.02567,1316.16335
0,gs,pfe,0.76,0.24,0.02573,1349.92327
0,gs,pfe,0.77,0.22999999999999998,0.02579,1384.11578
0,gs,pfe,0.78,0.21999999999999997,0.02585,1418.74087
0,gs,pfe,0.79,0.20999999999999996,0.02591,1453.79855
0,gs,pfe,0.8,0.19999999999999996,0.02597,1489.2888
0,gs,pfe,0.81,0.18999999999999995,0.02603,1525.21165
0,gs,pfe,0.8200000000000001,0.17999999999999994,0.02609,1561.56707
0,gs,pfe,0.8300000000000001,0.16999999999999993,0.02615,1598.35508
0,gs,pfe,0.84,0.16000000000000003,0.02621,1635.57567
0,gs,pfe,0.85,0.15000000000000002,0.02627,1673.22884
0,gs,pfe,0.86,0.14,0.02633,1711.3146
0,gs,pfe,0.87,0.13,0.02639,1749.83294
0,gs,pfe,0.88,0.12,0.02645,1788.78387
0,gs,pfe,0.89,0.10999999999999999,0.02651,1828.16737
0,gs,pfe,0.9,0.09999999999999998,0.02656,1867.98346
0,gs,pfe,0.91,0.08999999999999997,0.02662,1908.23214
0,gs,pfe,0.92,0.07999999999999996,0.02668,1948.91339
0,gs,pfe,0.93,0.06999999999999995,0.02674,1990.02723
0,gs,pfe,0.9400000000000001,0.05999999999999994,0.0268,2031.57366
0,gs,pfe,0.9500000000000001,0.04999999999999993,0.02686,2073.55266
0,gs,pfe,0.96,0.040000000000000036,0.02692,2115.96425
0,gs,pfe,0.97,0.030000000000000027,0.02698,2158.80843
0,gs,pfe,0.98,0.020000000000000018,0.02704,2202.08518
0,gs,pfe,0.99,0.010000000000000009,0.0271,2245.79452
0,gs,pfe,1.0,0.0,0.02716,2289.93644
0,gs,pg,0.0,1.0,0.02432,549.12632
0,gs,pg,0.01,0.99,0.02435,547.29183
0,gs,pg,0.02,0.98,0.02438,545.84608
0,gs,pg,0.03,0.97,0.0244,544.78907
0,gs,pg,0.04,0.96,0.02443,544.1208
0,gs,pg,0.05,0.95,0.02446,543.84127
0,gs,pg,0.06,0.94,0.02449,543.95047
0,gs,pg,0.07,0.9299999999999999,0.02452,544.44842
0,gs,pg,0.08,0.92,0.02455,545.3351
0,gs,pg,0.09,0.91,0.02457,546.61053
0,gs,pg,0.1,0.9,0.0246,548.27469
0,gs,pg,0.11,0.89,0.02463,550.3276
0,gs,pg,0.12,0.88,0.02466,552.76924
0,gs,pg,0.13,0.87,0.02469,555.59962
0,gs,pg,0.14,0.86,0.02472,558.81874
0,gs,pg,0.15,0.85,0.02475,562.4266
0,gs,pg,0.16,0.84,0.02477,566.4232
0,gs,pg,0.17,0.83,0.0248,570.80854
0,gs,pg,0.18,0.8200000000000001,0.02483,575.58262
0,gs,pg,0.19,0.81,0.02486,580.74543
0,gs,pg,0.2,0.8,0.02489,586.29699
0,gs,pg,0.21,0.79,0.02492,592.23728
0,gs,pg,0.22,0.78,0.02494,598.56632
0,gs,pg,0.23,0.77,0.02497,605.28409
0,gs,pg,0.24,0.76,0.025,612.3906
0,gs,pg,0.25,0.75,0.02503,619.88586
0,gs,pg,0.26,0.74,0.02506,627.76985
0,gs,pg,0.27,0.73,0.02509,636.04258
0,gs,pg,0.28,0.72,0.02511,644.70405
0,gs,pg,0.29,0.71,0.02514,653.75426
0,gs,pg,0.3,0.7,0.02517,663.1932
0,gs,pg,0.31,0.69,0.0252,673.02089
0,gs,pg,0.32,0.6799999999999999,0.02523,683.23732
0,gs,pg,0.33,0.6699999999999999,0.02526,693.84248
0,gs,pg,0.34,0.6599999999999999,0.02528,704.83639
0,gs,pg,0.35000000000000003,0.6499999999999999,0.02531,716.21903
0,gs,pg,0.36,0.64,0.02534,727.99041
0,gs,pg,0.37,0.63,0.02537,740.15054
0,gs,pg,0.38,0.62,0.0254,752.6994
0,gs,pg,0.39,0.61,0.02543,765.637
0,gs,pg,0.4,0.6,0.02546,778.96334
0,gs,pg,0.41000000000000003,0.59,0.02548,792.67842
0,gs,pg,0.42,0.5800000000000001,0.02551,806.78224
0,gs,pg,0.43,0.5700000000000001,0.02554,821.27479
0,gs,pg,0.44,0.56,0.02557,836.15609
0,gs,pg,0.45,0.55,0.0256,851.42613
0,gs,pg,0.46,0.54,0.02563,867.0849
0,gs,pg,0.47000000000000003,0.53,0.02565,883.13241
0,gs,pg,0.48,0.52,0.02568,899.56867
0,gs,pg,0.49,0.51,0.02571,916.39366
0,gs,pg,0.5,0.5,0.02574,933.60739
0,gs,pg,0.51,0.49,0.02577,951.20986
0,gs,pg,0.52,0.48,0.0258,969.20107
0,gs,pg,0.53,0.47,0.02582,987.58102
0,gs,pg,0.54,0.45999999999999996,0.02585,1006.34971
0,gs,pg,0.55,0.44999999999999996,0.02588,1025.50714
0,gs,pg,0.56,0.43999999999999995,0.02591,1045.0533
0,gs,pg,0.5700000000000001,0.42999999999999994,0.02594,1064.98821
0,gs,pg,0.58,0.42000000000000004,0.02597,1085.31186
0,gs,pg,0.59,0.41000000000000003,0.026,1106.02424
0,gs,pg,0.6,0.4,0.02602,1127.12536
0,gs,pg,0.61,0.39,0.02605,1148.61523
0,gs,pg,0.62,0.38,0.02608,1170.49383
0,gs,pg,0.63,0.37,0.02611,1192.76117
0,gs,pg,0.64,0.36,0.02614,1215.41725
0,gs,pg,0.65,0.35,0.02617,1238.46207
0,gs,pg,0.66,0.33999999999999997,0.02619,1261.89563
0,gs,pg,0.67,0.32999999999999996,0.02622,1285.71793
0,gs,pg,0.68,0.31999999999999995,0.02625,1309.92896
0,gs,pg,0.6900000000000001,0.30999999999999994,0.02628,1334.52874
0,gs,pg,0.7000000000000001,0.29999999999999993,0.02631,1359.51726
0,gs,pg,0.71,0.29000000000000004,0.02634,1384.89451
0,gs,pg,0.72,0.28,0.02636,1410.6605
0,gs,pg,0.73,0.27,0.02639,1436.81524
0,gs,pg,0.74,0.26,0.02642,1463.35871
0,gs,pg,0.75,0.25,0.02645,1490.29092
0,gs,pg,0.76,0.24,0.02648,1517.61187
0,gs,pg,0.77,0.22999999999999998,0.02651,1545.32156
0,gs,pg,0.78,0.21999999999999997,0.02653,1573.41999
0,gs,pg,0.79,0.20999999999999996,0.02656,1601.90716
0,gs,pg,0.8,0.19999999999999996,0.02659,1630.78307
0,gs,pg,0.81,0.18999999999999995,0.02662,1660.04771
0,gs,pg,0.8200000000000001,0.17999999999999994,0.02665,1689.7011
0,gs,pg,0.8300000000000001,0.16999999999999993,0.02668,1719.74322
0,gs,pg,0.84,0.16000000000000003,0.02671,1750.17409
0,gs,pg,0.85,0.15000000000000002,0.02673,1780.99369
0,gs,pg,0.86,0.14,0.02676,1812.20203
0,gs,pg,0.87,0.13,0.02679,1843.79912
0,gs,pg,0.88,0.12,0.02682,1875.78494
0,gs,pg,0.89,0.10999999999999999,0.02685,1908.1595
0,gs,pg,0.9,0.09999999999999998,0.02688,1940.9228
0,gs,pg,0.91,0.08999999999999997,0.0269,1974.07483
0,gs,pg,0.92,0.07999999999999996,0.02693,2007.61561
0,gs,pg,0.93,0.06999999999999995,0.02696,2041.54513
0,gs,pg,0.9400000000000001,0.05999999999999994,0.02699,2075.86338
0,gs,pg,0.9500000000000001,0.04999999999999993,0.02702,2110.57038
0,gs,pg,0.96,0.040000000000000036,0.02705,2145.66611
0,gs,pg,0.97,0.030000000000000027,0.02707,2181.15059
0,gs,pg,0.98,0.020000000000000018,0.0271,2217.0238
0,gs,pg,0.99,0.010000000000000009,0.02713,2253.28575
0,gs,pg,1.0,0.0,0.02716,2289.93644
0,gs,rio,0.0,1.0,0.02356,266.48724
0,gs,rio,0.01,0.99,0.02359,272.75971
0,gs,rio,0.02,0.98,0.02363,279.31424
0,gs,rio,0.03,0.97,0.02366,286.15083
0,gs,rio,0.04,0.96,0.0237,293.26948
0,gs,rio,0.05,0.95,0.02374,300.67019
0,gs,rio,0.06,0.94,0.02377,308.35297
0,gs,rio,0.07,0.9299999999999999,0.02381,316.3178
0,gs,rio,0.08,0.92,0.02384,324.5647
0,gs,rio,0.09,0.91,0.02388,333.09365
0,gs,rio,0.1,0.9,0.02392,341.90467
0,gs,rio,0.11,0.89,0.02395,350.99775
0,gs,rio,0.12,0.88,0.02399,360.37289
0,gs,rio,0.13,0.87,0.02402,370.03009
0,gs,rio,0.14,0.86,0.02406,379.96935
0,gs,rio,0.15,0.85,0.0241,390.19068
0,gs,rio,0.16,0.84,0.02413,400.69406
0,gs,rio,0.17,0.83,0.02417,411.47951
0,gs,rio,0.18,0.8200000000000001,0.0242,422.54701
